# Run Accuracy
1.426560000000000000e+05 9.843750000000000000e-01
1.427840000000000000e+05 9.531250000000000000e-01
1.429120000000000000e+05 9.531250000000000000e-01
1.430400000000000000e+05 9.609375000000000000e-01
1.431680000000000000e+05 9.687500000000000000e-01
1.432960000000000000e+05 9.062500000000000000e-01
1.434240000000000000e+05 9.609375000000000000e-01
1.435520000000000000e+05 9.765625000000000000e-01
1.436800000000000000e+05 9.609375000000000000e-01
1.438080000000000000e+05 9.531250000000000000e-01
1.439360000000000000e+05 9.531250000000000000e-01
1.440640000000000000e+05 9.375000000000000000e-01
1.441920000000000000e+05 9.375000000000000000e-01
1.443200000000000000e+05 9.609375000000000000e-01
1.444480000000000000e+05 9.531250000000000000e-01
1.445760000000000000e+05 9.609375000000000000e-01
1.447040000000000000e+05 9.453125000000000000e-01
1.448320000000000000e+05 9.531250000000000000e-01
1.449600000000000000e+05 9.375000000000000000e-01
1.450880000000000000e+05 9.453125000000000000e-01
1.452160000000000000e+05 9.375000000000000000e-01
1.453440000000000000e+05 9.453125000000000000e-01
1.454720000000000000e+05 9.453125000000000000e-01
1.456000000000000000e+05 9.765625000000000000e-01
1.457280000000000000e+05 9.531250000000000000e-01
1.458560000000000000e+05 9.375000000000000000e-01
1.459840000000000000e+05 9.765625000000000000e-01
1.461120000000000000e+05 9.609375000000000000e-01
1.462400000000000000e+05 9.687500000000000000e-01
1.463680000000000000e+05 9.453125000000000000e-01
1.464960000000000000e+05 9.609375000000000000e-01
1.466240000000000000e+05 9.687500000000000000e-01
1.467520000000000000e+05 9.375000000000000000e-01
1.468800000000000000e+05 9.609375000000000000e-01
1.470080000000000000e+05 9.843750000000000000e-01
1.471360000000000000e+05 9.765625000000000000e-01
1.472640000000000000e+05 9.843750000000000000e-01
1.473920000000000000e+05 9.296875000000000000e-01
1.475200000000000000e+05 9.609375000000000000e-01
1.476480000000000000e+05 9.296875000000000000e-01
1.477760000000000000e+05 9.609375000000000000e-01
1.479040000000000000e+05 9.687500000000000000e-01
1.480320000000000000e+05 9.609375000000000000e-01
1.481600000000000000e+05 9.375000000000000000e-01
1.482880000000000000e+05 9.609375000000000000e-01
1.484160000000000000e+05 9.687500000000000000e-01
1.485440000000000000e+05 9.609375000000000000e-01
1.486720000000000000e+05 9.843750000000000000e-01
1.488000000000000000e+05 9.687500000000000000e-01
1.489280000000000000e+05 9.531250000000000000e-01
1.490560000000000000e+05 9.531250000000000000e-01
1.491840000000000000e+05 9.296875000000000000e-01
1.493120000000000000e+05 9.375000000000000000e-01
1.494400000000000000e+05 9.765625000000000000e-01
1.495680000000000000e+05 9.609375000000000000e-01
1.496960000000000000e+05 9.687500000000000000e-01
1.498240000000000000e+05 9.453125000000000000e-01
1.499520000000000000e+05 9.375000000000000000e-01
1.500800000000000000e+05 9.453125000000000000e-01
1.502080000000000000e+05 9.453125000000000000e-01
1.503360000000000000e+05 9.296875000000000000e-01
1.504640000000000000e+05 9.765625000000000000e-01
1.505920000000000000e+05 9.609375000000000000e-01
1.507200000000000000e+05 9.531250000000000000e-01
1.508480000000000000e+05 9.765625000000000000e-01
1.509760000000000000e+05 9.921875000000000000e-01
1.511040000000000000e+05 9.687500000000000000e-01
1.512320000000000000e+05 9.687500000000000000e-01
1.513600000000000000e+05 9.453125000000000000e-01
1.514880000000000000e+05 9.609375000000000000e-01
1.516160000000000000e+05 9.531250000000000000e-01
1.517440000000000000e+05 9.453125000000000000e-01
1.518720000000000000e+05 9.687500000000000000e-01
1.520000000000000000e+05 9.843750000000000000e-01
1.521280000000000000e+05 9.765625000000000000e-01
1.522560000000000000e+05 9.453125000000000000e-01
1.523840000000000000e+05 9.531250000000000000e-01
1.525120000000000000e+05 9.453125000000000000e-01
1.526400000000000000e+05 9.765625000000000000e-01
1.527680000000000000e+05 9.531250000000000000e-01
1.528960000000000000e+05 9.375000000000000000e-01
1.530240000000000000e+05 9.609375000000000000e-01
1.531520000000000000e+05 9.531250000000000000e-01
1.532800000000000000e+05 9.296875000000000000e-01
1.534080000000000000e+05 9.609375000000000000e-01
1.535360000000000000e+05 9.609375000000000000e-01
1.536640000000000000e+05 9.609375000000000000e-01
1.537920000000000000e+05 9.453125000000000000e-01
1.539200000000000000e+05 9.453125000000000000e-01
1.540480000000000000e+05 9.375000000000000000e-01
1.541760000000000000e+05 9.531250000000000000e-01
1.543040000000000000e+05 8.984375000000000000e-01
1.544320000000000000e+05 9.609375000000000000e-01
1.545600000000000000e+05 9.765625000000000000e-01
1.546880000000000000e+05 9.531250000000000000e-01
1.548160000000000000e+05 9.218750000000000000e-01
1.549440000000000000e+05 9.140625000000000000e-01
1.550720000000000000e+05 9.218750000000000000e-01
1.552000000000000000e+05 9.843750000000000000e-01
1.553280000000000000e+05 9.218750000000000000e-01
1.554560000000000000e+05 9.687500000000000000e-01
1.555840000000000000e+05 9.609375000000000000e-01
1.557120000000000000e+05 9.453125000000000000e-01
1.558400000000000000e+05 9.921875000000000000e-01
1.559680000000000000e+05 9.609375000000000000e-01
1.560960000000000000e+05 9.609375000000000000e-01
1.562240000000000000e+05 9.609375000000000000e-01
1.563520000000000000e+05 9.687500000000000000e-01
1.564800000000000000e+05 9.296875000000000000e-01
1.566080000000000000e+05 9.218750000000000000e-01
1.567360000000000000e+05 9.687500000000000000e-01
1.568640000000000000e+05 9.453125000000000000e-01
1.569920000000000000e+05 9.687500000000000000e-01
1.571200000000000000e+05 9.609375000000000000e-01
1.572480000000000000e+05 9.921875000000000000e-01
1.573760000000000000e+05 9.843750000000000000e-01
1.575040000000000000e+05 9.687500000000000000e-01
1.576320000000000000e+05 9.609375000000000000e-01
1.577600000000000000e+05 9.687500000000000000e-01
1.578880000000000000e+05 9.765625000000000000e-01
1.580160000000000000e+05 9.687500000000000000e-01
1.581440000000000000e+05 9.296875000000000000e-01
1.582720000000000000e+05 9.609375000000000000e-01
1.584000000000000000e+05 9.609375000000000000e-01
1.585280000000000000e+05 9.609375000000000000e-01
1.586560000000000000e+05 9.609375000000000000e-01
1.587840000000000000e+05 9.843750000000000000e-01
1.589120000000000000e+05 9.687500000000000000e-01
1.590400000000000000e+05 9.687500000000000000e-01
1.591680000000000000e+05 9.843750000000000000e-01
1.592960000000000000e+05 9.609375000000000000e-01
1.594240000000000000e+05 9.609375000000000000e-01
1.595520000000000000e+05 9.296875000000000000e-01
1.596800000000000000e+05 9.609375000000000000e-01
1.598080000000000000e+05 9.453125000000000000e-01
1.599360000000000000e+05 9.531250000000000000e-01
1.600640000000000000e+05 9.687500000000000000e-01
1.601920000000000000e+05 9.453125000000000000e-01
1.603200000000000000e+05 9.531250000000000000e-01
1.604480000000000000e+05 9.765625000000000000e-01
1.605760000000000000e+05 9.531250000000000000e-01
1.607040000000000000e+05 9.687500000000000000e-01
1.608320000000000000e+05 9.453125000000000000e-01
1.609600000000000000e+05 9.296875000000000000e-01
1.610880000000000000e+05 9.375000000000000000e-01
1.612160000000000000e+05 9.218750000000000000e-01
1.613440000000000000e+05 9.843750000000000000e-01
1.614720000000000000e+05 9.453125000000000000e-01
1.616000000000000000e+05 9.453125000000000000e-01
1.617280000000000000e+05 9.453125000000000000e-01
1.618560000000000000e+05 9.609375000000000000e-01
1.619840000000000000e+05 9.765625000000000000e-01
1.621120000000000000e+05 9.453125000000000000e-01
1.622400000000000000e+05 9.296875000000000000e-01
1.623680000000000000e+05 9.687500000000000000e-01
1.624960000000000000e+05 9.453125000000000000e-01
1.626240000000000000e+05 9.531250000000000000e-01
1.627520000000000000e+05 9.765625000000000000e-01
1.628800000000000000e+05 9.375000000000000000e-01
1.630080000000000000e+05 9.765625000000000000e-01
1.631360000000000000e+05 9.687500000000000000e-01
1.632640000000000000e+05 9.375000000000000000e-01
1.633920000000000000e+05 9.531250000000000000e-01
1.635200000000000000e+05 9.765625000000000000e-01
1.636480000000000000e+05 9.218750000000000000e-01
1.637760000000000000e+05 9.531250000000000000e-01
1.639040000000000000e+05 9.687500000000000000e-01
1.640320000000000000e+05 9.609375000000000000e-01
1.641600000000000000e+05 9.609375000000000000e-01
1.642880000000000000e+05 9.687500000000000000e-01
1.644160000000000000e+05 9.843750000000000000e-01
1.645440000000000000e+05 9.453125000000000000e-01
1.646720000000000000e+05 9.687500000000000000e-01
1.648000000000000000e+05 9.687500000000000000e-01
1.649280000000000000e+05 9.609375000000000000e-01
1.650560000000000000e+05 9.687500000000000000e-01
1.651840000000000000e+05 9.531250000000000000e-01
1.653120000000000000e+05 9.843750000000000000e-01
1.654400000000000000e+05 9.531250000000000000e-01
1.655680000000000000e+05 9.453125000000000000e-01
1.656960000000000000e+05 9.765625000000000000e-01
1.658240000000000000e+05 9.609375000000000000e-01
1.659520000000000000e+05 9.531250000000000000e-01
1.660800000000000000e+05 9.687500000000000000e-01
1.662080000000000000e+05 9.687500000000000000e-01
1.663360000000000000e+05 9.375000000000000000e-01
1.664640000000000000e+05 9.218750000000000000e-01
1.665920000000000000e+05 9.765625000000000000e-01
1.667200000000000000e+05 9.453125000000000000e-01
1.668480000000000000e+05 9.531250000000000000e-01
1.669760000000000000e+05 9.531250000000000000e-01
1.671040000000000000e+05 9.609375000000000000e-01
1.672320000000000000e+05 9.453125000000000000e-01
1.673600000000000000e+05 9.609375000000000000e-01
1.674880000000000000e+05 9.375000000000000000e-01
1.676160000000000000e+05 9.375000000000000000e-01
1.677440000000000000e+05 9.140625000000000000e-01
1.678720000000000000e+05 9.531250000000000000e-01
1.680000000000000000e+05 9.687500000000000000e-01
1.681280000000000000e+05 9.687500000000000000e-01
1.682560000000000000e+05 9.843750000000000000e-01
1.683840000000000000e+05 9.843750000000000000e-01
1.685120000000000000e+05 9.375000000000000000e-01
1.686400000000000000e+05 9.453125000000000000e-01
1.687680000000000000e+05 9.765625000000000000e-01
1.688960000000000000e+05 9.453125000000000000e-01
1.690240000000000000e+05 9.687500000000000000e-01
1.691520000000000000e+05 9.609375000000000000e-01
1.692800000000000000e+05 9.531250000000000000e-01
1.694080000000000000e+05 9.531250000000000000e-01
1.695360000000000000e+05 9.609375000000000000e-01
1.696640000000000000e+05 9.609375000000000000e-01
1.697920000000000000e+05 9.765625000000000000e-01
1.699200000000000000e+05 9.687500000000000000e-01
1.700480000000000000e+05 9.609375000000000000e-01
1.701760000000000000e+05 9.687500000000000000e-01
1.703040000000000000e+05 9.453125000000000000e-01
1.704320000000000000e+05 9.062500000000000000e-01
1.705600000000000000e+05 9.531250000000000000e-01
1.706880000000000000e+05 9.296875000000000000e-01
1.708160000000000000e+05 9.296875000000000000e-01
1.709440000000000000e+05 9.687500000000000000e-01
1.710720000000000000e+05 9.687500000000000000e-01
1.712000000000000000e+05 9.765625000000000000e-01
1.713280000000000000e+05 9.609375000000000000e-01
1.714560000000000000e+05 9.609375000000000000e-01
1.715840000000000000e+05 9.687500000000000000e-01
1.717120000000000000e+05 9.375000000000000000e-01
1.718400000000000000e+05 9.687500000000000000e-01
1.719680000000000000e+05 9.453125000000000000e-01
1.720960000000000000e+05 9.765625000000000000e-01
1.722240000000000000e+05 9.609375000000000000e-01
1.723520000000000000e+05 9.531250000000000000e-01
1.724800000000000000e+05 9.609375000000000000e-01
1.726080000000000000e+05 9.375000000000000000e-01
1.727360000000000000e+05 9.687500000000000000e-01
1.728640000000000000e+05 9.296875000000000000e-01
1.729920000000000000e+05 9.531250000000000000e-01
1.731200000000000000e+05 9.531250000000000000e-01
1.732480000000000000e+05 9.843750000000000000e-01
1.733760000000000000e+05 9.609375000000000000e-01
1.735040000000000000e+05 9.531250000000000000e-01
1.736320000000000000e+05 8.906250000000000000e-01
1.737600000000000000e+05 9.531250000000000000e-01
1.738880000000000000e+05 9.453125000000000000e-01
1.740160000000000000e+05 9.765625000000000000e-01
1.741440000000000000e+05 9.375000000000000000e-01
1.742720000000000000e+05 1.000000000000000000e+00
1.744000000000000000e+05 9.687500000000000000e-01
1.745280000000000000e+05 9.531250000000000000e-01
1.746560000000000000e+05 9.609375000000000000e-01
1.747840000000000000e+05 9.453125000000000000e-01
1.749120000000000000e+05 9.687500000000000000e-01
1.750400000000000000e+05 9.531250000000000000e-01
1.751680000000000000e+05 9.140625000000000000e-01
1.752960000000000000e+05 9.921875000000000000e-01
1.754240000000000000e+05 9.687500000000000000e-01
1.755520000000000000e+05 9.531250000000000000e-01
1.756800000000000000e+05 9.531250000000000000e-01
1.758080000000000000e+05 9.765625000000000000e-01
1.759360000000000000e+05 9.453125000000000000e-01
1.760640000000000000e+05 9.453125000000000000e-01
1.761920000000000000e+05 9.609375000000000000e-01
1.763200000000000000e+05 9.765625000000000000e-01
1.764480000000000000e+05 9.687500000000000000e-01
1.765760000000000000e+05 9.609375000000000000e-01
1.767040000000000000e+05 9.765625000000000000e-01
1.768320000000000000e+05 9.531250000000000000e-01
1.769600000000000000e+05 9.453125000000000000e-01
1.770880000000000000e+05 9.140625000000000000e-01
1.772160000000000000e+05 9.609375000000000000e-01
1.773440000000000000e+05 9.765625000000000000e-01
1.774720000000000000e+05 9.531250000000000000e-01
1.776000000000000000e+05 9.531250000000000000e-01
1.777280000000000000e+05 9.531250000000000000e-01
1.778560000000000000e+05 9.531250000000000000e-01
1.779840000000000000e+05 9.687500000000000000e-01
1.781120000000000000e+05 9.765625000000000000e-01
1.782400000000000000e+05 9.453125000000000000e-01
1.783680000000000000e+05 9.531250000000000000e-01
1.784960000000000000e+05 9.375000000000000000e-01
1.786240000000000000e+05 9.375000000000000000e-01
1.787520000000000000e+05 9.296875000000000000e-01
1.788800000000000000e+05 9.687500000000000000e-01
1.790080000000000000e+05 9.453125000000000000e-01
1.791360000000000000e+05 9.531250000000000000e-01
1.792640000000000000e+05 9.218750000000000000e-01
1.793920000000000000e+05 9.687500000000000000e-01
1.795200000000000000e+05 9.687500000000000000e-01
1.796480000000000000e+05 9.531250000000000000e-01
1.797760000000000000e+05 9.218750000000000000e-01
1.799040000000000000e+05 9.687500000000000000e-01
1.800000000000000000e+05 9.921875000000000000e-01
1.801280000000000000e+05 9.296875000000000000e-01
1.802560000000000000e+05 9.531250000000000000e-01
1.803840000000000000e+05 9.765625000000000000e-01
1.805120000000000000e+05 9.921875000000000000e-01
1.806400000000000000e+05 9.453125000000000000e-01
1.807680000000000000e+05 9.687500000000000000e-01
1.808960000000000000e+05 9.765625000000000000e-01
1.810240000000000000e+05 9.375000000000000000e-01
1.811520000000000000e+05 9.843750000000000000e-01
1.812800000000000000e+05 9.765625000000000000e-01
1.814080000000000000e+05 9.687500000000000000e-01
1.815360000000000000e+05 9.453125000000000000e-01
1.816640000000000000e+05 9.843750000000000000e-01
1.817920000000000000e+05 9.375000000000000000e-01
1.819200000000000000e+05 9.531250000000000000e-01
1.820480000000000000e+05 9.609375000000000000e-01
1.821760000000000000e+05 9.375000000000000000e-01
1.823040000000000000e+05 9.453125000000000000e-01
1.824320000000000000e+05 9.531250000000000000e-01
1.825600000000000000e+05 9.609375000000000000e-01
1.826880000000000000e+05 9.531250000000000000e-01
1.828160000000000000e+05 9.765625000000000000e-01
1.829440000000000000e+05 9.687500000000000000e-01
1.830720000000000000e+05 9.687500000000000000e-01
1.832000000000000000e+05 9.453125000000000000e-01
1.833280000000000000e+05 9.609375000000000000e-01
1.834560000000000000e+05 9.765625000000000000e-01
1.835840000000000000e+05 9.531250000000000000e-01
1.837120000000000000e+05 9.296875000000000000e-01
1.838400000000000000e+05 9.531250000000000000e-01
1.839680000000000000e+05 9.687500000000000000e-01
1.840960000000000000e+05 9.531250000000000000e-01
1.842240000000000000e+05 9.531250000000000000e-01
1.843520000000000000e+05 9.765625000000000000e-01
1.844800000000000000e+05 9.609375000000000000e-01
1.846080000000000000e+05 9.218750000000000000e-01
1.847360000000000000e+05 9.921875000000000000e-01
1.848640000000000000e+05 9.687500000000000000e-01
1.849920000000000000e+05 9.609375000000000000e-01
1.851200000000000000e+05 9.687500000000000000e-01
1.852480000000000000e+05 9.765625000000000000e-01
1.853760000000000000e+05 9.531250000000000000e-01
1.855040000000000000e+05 9.453125000000000000e-01
1.856320000000000000e+05 9.609375000000000000e-01
1.857600000000000000e+05 9.218750000000000000e-01
1.858880000000000000e+05 9.453125000000000000e-01
1.860160000000000000e+05 9.687500000000000000e-01
1.861440000000000000e+05 9.296875000000000000e-01
1.862720000000000000e+05 9.609375000000000000e-01
1.864000000000000000e+05 9.609375000000000000e-01
1.865280000000000000e+05 9.531250000000000000e-01
1.866560000000000000e+05 9.453125000000000000e-01
1.867840000000000000e+05 9.140625000000000000e-01
1.869120000000000000e+05 9.609375000000000000e-01
1.870400000000000000e+05 9.609375000000000000e-01
1.871680000000000000e+05 9.765625000000000000e-01
1.872960000000000000e+05 9.218750000000000000e-01
1.874240000000000000e+05 9.609375000000000000e-01
1.875520000000000000e+05 9.296875000000000000e-01
1.876800000000000000e+05 9.453125000000000000e-01
1.878080000000000000e+05 9.687500000000000000e-01
1.879360000000000000e+05 9.531250000000000000e-01
1.880640000000000000e+05 9.843750000000000000e-01
1.881920000000000000e+05 9.375000000000000000e-01
1.883200000000000000e+05 9.843750000000000000e-01
1.884480000000000000e+05 9.609375000000000000e-01
1.885760000000000000e+05 9.765625000000000000e-01
1.887040000000000000e+05 9.687500000000000000e-01
1.888320000000000000e+05 9.765625000000000000e-01
1.889600000000000000e+05 9.453125000000000000e-01
1.890880000000000000e+05 9.687500000000000000e-01
1.892160000000000000e+05 9.531250000000000000e-01
1.893440000000000000e+05 9.687500000000000000e-01
1.894720000000000000e+05 9.375000000000000000e-01
1.896000000000000000e+05 9.531250000000000000e-01
1.897280000000000000e+05 9.765625000000000000e-01
1.898560000000000000e+05 9.296875000000000000e-01
1.899840000000000000e+05 9.843750000000000000e-01
1.901120000000000000e+05 9.531250000000000000e-01
1.902400000000000000e+05 9.843750000000000000e-01
1.903680000000000000e+05 9.687500000000000000e-01
1.904960000000000000e+05 9.375000000000000000e-01
1.906240000000000000e+05 9.609375000000000000e-01
1.907520000000000000e+05 9.765625000000000000e-01
1.908800000000000000e+05 9.609375000000000000e-01
1.910080000000000000e+05 9.687500000000000000e-01
1.911360000000000000e+05 9.453125000000000000e-01
1.912640000000000000e+05 9.609375000000000000e-01
1.913920000000000000e+05 9.453125000000000000e-01
1.915200000000000000e+05 9.531250000000000000e-01
1.916480000000000000e+05 9.609375000000000000e-01
1.917760000000000000e+05 9.765625000000000000e-01
1.919040000000000000e+05 9.765625000000000000e-01
1.920320000000000000e+05 9.531250000000000000e-01
1.921600000000000000e+05 9.453125000000000000e-01
1.922880000000000000e+05 9.843750000000000000e-01
1.924160000000000000e+05 9.843750000000000000e-01
1.925440000000000000e+05 9.609375000000000000e-01
1.926720000000000000e+05 9.843750000000000000e-01
1.928000000000000000e+05 9.375000000000000000e-01
1.929280000000000000e+05 9.531250000000000000e-01
1.930560000000000000e+05 9.843750000000000000e-01
1.931840000000000000e+05 9.296875000000000000e-01
1.933120000000000000e+05 9.687500000000000000e-01
1.934400000000000000e+05 9.687500000000000000e-01
1.935680000000000000e+05 9.453125000000000000e-01
1.936960000000000000e+05 9.687500000000000000e-01
1.938240000000000000e+05 9.531250000000000000e-01
1.939520000000000000e+05 9.453125000000000000e-01
1.940800000000000000e+05 9.687500000000000000e-01
1.942080000000000000e+05 9.609375000000000000e-01
1.943360000000000000e+05 9.687500000000000000e-01
1.944640000000000000e+05 9.453125000000000000e-01
1.945920000000000000e+05 9.609375000000000000e-01
1.947200000000000000e+05 9.375000000000000000e-01
1.948480000000000000e+05 9.531250000000000000e-01
1.949760000000000000e+05 9.687500000000000000e-01
1.951040000000000000e+05 9.687500000000000000e-01
1.952320000000000000e+05 9.453125000000000000e-01
1.953600000000000000e+05 9.375000000000000000e-01
1.954880000000000000e+05 9.609375000000000000e-01
1.956160000000000000e+05 9.531250000000000000e-01
1.957440000000000000e+05 9.453125000000000000e-01
1.958720000000000000e+05 9.375000000000000000e-01
1.960000000000000000e+05 9.843750000000000000e-01
1.961280000000000000e+05 9.609375000000000000e-01
1.962560000000000000e+05 8.906250000000000000e-01
1.963840000000000000e+05 9.687500000000000000e-01
1.965120000000000000e+05 9.531250000000000000e-01
1.966400000000000000e+05 9.375000000000000000e-01
1.967680000000000000e+05 9.453125000000000000e-01
1.968960000000000000e+05 9.531250000000000000e-01
1.970240000000000000e+05 9.531250000000000000e-01
1.971520000000000000e+05 9.843750000000000000e-01
1.972800000000000000e+05 9.609375000000000000e-01
1.974080000000000000e+05 9.687500000000000000e-01
1.975360000000000000e+05 9.453125000000000000e-01
1.976640000000000000e+05 9.687500000000000000e-01
1.977920000000000000e+05 9.843750000000000000e-01
1.979200000000000000e+05 9.609375000000000000e-01
1.980480000000000000e+05 9.609375000000000000e-01
1.981760000000000000e+05 9.765625000000000000e-01
1.983040000000000000e+05 9.609375000000000000e-01
1.984320000000000000e+05 9.609375000000000000e-01
1.985600000000000000e+05 9.453125000000000000e-01
1.986880000000000000e+05 9.687500000000000000e-01
1.988160000000000000e+05 9.765625000000000000e-01
1.989440000000000000e+05 9.375000000000000000e-01
1.990720000000000000e+05 9.609375000000000000e-01
1.992000000000000000e+05 9.531250000000000000e-01
1.993280000000000000e+05 9.453125000000000000e-01
1.994560000000000000e+05 9.531250000000000000e-01
1.995840000000000000e+05 9.765625000000000000e-01
1.997120000000000000e+05 9.453125000000000000e-01
1.998400000000000000e+05 9.687500000000000000e-01
1.999680000000000000e+05 9.765625000000000000e-01
2.000960000000000000e+05 9.843750000000000000e-01
2.002240000000000000e+05 9.453125000000000000e-01
2.003520000000000000e+05 9.609375000000000000e-01
2.004800000000000000e+05 9.531250000000000000e-01
2.006080000000000000e+05 9.687500000000000000e-01
2.007360000000000000e+05 9.218750000000000000e-01
2.008640000000000000e+05 9.531250000000000000e-01
2.009920000000000000e+05 9.531250000000000000e-01
2.011200000000000000e+05 9.609375000000000000e-01
2.012480000000000000e+05 9.687500000000000000e-01
2.013760000000000000e+05 9.765625000000000000e-01
2.015040000000000000e+05 9.453125000000000000e-01
2.016320000000000000e+05 9.609375000000000000e-01
2.017600000000000000e+05 9.921875000000000000e-01
2.018880000000000000e+05 9.218750000000000000e-01
2.020160000000000000e+05 9.687500000000000000e-01
2.021440000000000000e+05 9.765625000000000000e-01
2.022720000000000000e+05 9.687500000000000000e-01
2.024000000000000000e+05 9.765625000000000000e-01
2.025280000000000000e+05 9.687500000000000000e-01
2.026560000000000000e+05 9.375000000000000000e-01
2.027840000000000000e+05 9.687500000000000000e-01
2.029120000000000000e+05 9.765625000000000000e-01
2.030400000000000000e+05 9.687500000000000000e-01
2.031680000000000000e+05 9.687500000000000000e-01
2.032960000000000000e+05 9.531250000000000000e-01
2.034240000000000000e+05 9.765625000000000000e-01
2.035520000000000000e+05 9.609375000000000000e-01
2.036800000000000000e+05 9.765625000000000000e-01
2.038080000000000000e+05 9.296875000000000000e-01
2.039360000000000000e+05 9.765625000000000000e-01
2.040640000000000000e+05 9.765625000000000000e-01
2.041920000000000000e+05 9.531250000000000000e-01
2.043200000000000000e+05 9.531250000000000000e-01
2.044480000000000000e+05 9.531250000000000000e-01
2.045760000000000000e+05 9.531250000000000000e-01
2.047040000000000000e+05 9.531250000000000000e-01
2.048320000000000000e+05 9.843750000000000000e-01
2.049600000000000000e+05 9.531250000000000000e-01
2.050880000000000000e+05 9.531250000000000000e-01
2.052160000000000000e+05 9.687500000000000000e-01
2.053440000000000000e+05 9.765625000000000000e-01
2.054720000000000000e+05 9.687500000000000000e-01
2.056000000000000000e+05 9.531250000000000000e-01
2.057280000000000000e+05 9.531250000000000000e-01
2.058560000000000000e+05 9.375000000000000000e-01
2.059840000000000000e+05 9.765625000000000000e-01
2.061120000000000000e+05 9.687500000000000000e-01
2.062400000000000000e+05 9.296875000000000000e-01
2.063680000000000000e+05 9.453125000000000000e-01
2.064960000000000000e+05 9.843750000000000000e-01
2.066240000000000000e+05 9.531250000000000000e-01
2.067520000000000000e+05 9.375000000000000000e-01
2.068800000000000000e+05 9.687500000000000000e-01
2.070080000000000000e+05 9.765625000000000000e-01
2.071360000000000000e+05 9.531250000000000000e-01
2.072640000000000000e+05 9.531250000000000000e-01
2.073920000000000000e+05 9.609375000000000000e-01
2.075200000000000000e+05 9.296875000000000000e-01
2.076480000000000000e+05 9.687500000000000000e-01
2.077760000000000000e+05 9.843750000000000000e-01
2.079040000000000000e+05 9.687500000000000000e-01
2.080320000000000000e+05 9.531250000000000000e-01
2.081600000000000000e+05 9.609375000000000000e-01
2.082880000000000000e+05 9.687500000000000000e-01
2.084160000000000000e+05 9.531250000000000000e-01
2.085440000000000000e+05 9.765625000000000000e-01
2.086720000000000000e+05 9.531250000000000000e-01
2.088000000000000000e+05 9.765625000000000000e-01
2.089280000000000000e+05 9.609375000000000000e-01
2.090560000000000000e+05 9.609375000000000000e-01
2.091840000000000000e+05 9.765625000000000000e-01
2.093120000000000000e+05 9.687500000000000000e-01
2.094400000000000000e+05 9.609375000000000000e-01
2.095680000000000000e+05 9.687500000000000000e-01
2.096960000000000000e+05 9.687500000000000000e-01
2.098240000000000000e+05 9.843750000000000000e-01
2.099520000000000000e+05 9.687500000000000000e-01
2.100800000000000000e+05 9.843750000000000000e-01
2.102080000000000000e+05 9.609375000000000000e-01
2.103360000000000000e+05 9.531250000000000000e-01
2.104640000000000000e+05 9.765625000000000000e-01
2.105920000000000000e+05 9.687500000000000000e-01
2.107200000000000000e+05 9.843750000000000000e-01
2.108480000000000000e+05 9.609375000000000000e-01
2.109760000000000000e+05 9.921875000000000000e-01
2.111040000000000000e+05 9.843750000000000000e-01
2.112320000000000000e+05 9.218750000000000000e-01
2.113600000000000000e+05 9.375000000000000000e-01
2.114880000000000000e+05 9.765625000000000000e-01
2.116160000000000000e+05 9.843750000000000000e-01
2.117440000000000000e+05 9.218750000000000000e-01
2.118720000000000000e+05 9.765625000000000000e-01
2.120000000000000000e+05 9.609375000000000000e-01
2.121280000000000000e+05 9.765625000000000000e-01
2.122560000000000000e+05 9.765625000000000000e-01
2.123840000000000000e+05 9.765625000000000000e-01
2.125120000000000000e+05 9.375000000000000000e-01
2.126400000000000000e+05 9.609375000000000000e-01
2.127680000000000000e+05 9.531250000000000000e-01
2.128960000000000000e+05 9.687500000000000000e-01
2.130240000000000000e+05 9.765625000000000000e-01
2.131520000000000000e+05 9.687500000000000000e-01
2.132800000000000000e+05 9.687500000000000000e-01
2.134080000000000000e+05 9.765625000000000000e-01
2.135360000000000000e+05 9.531250000000000000e-01
2.136640000000000000e+05 9.687500000000000000e-01
2.137920000000000000e+05 9.843750000000000000e-01
2.139200000000000000e+05 9.531250000000000000e-01
2.140480000000000000e+05 9.296875000000000000e-01
2.141760000000000000e+05 9.765625000000000000e-01
2.143040000000000000e+05 9.609375000000000000e-01
2.144320000000000000e+05 9.296875000000000000e-01
2.145600000000000000e+05 9.375000000000000000e-01
2.146880000000000000e+05 9.765625000000000000e-01
2.148160000000000000e+05 9.765625000000000000e-01
2.149440000000000000e+05 9.843750000000000000e-01
2.150720000000000000e+05 9.687500000000000000e-01
2.152000000000000000e+05 9.687500000000000000e-01
2.153280000000000000e+05 9.843750000000000000e-01
2.154560000000000000e+05 9.843750000000000000e-01
2.155840000000000000e+05 9.843750000000000000e-01
2.157120000000000000e+05 9.531250000000000000e-01
2.158400000000000000e+05 9.296875000000000000e-01
2.159680000000000000e+05 9.765625000000000000e-01
2.160960000000000000e+05 9.531250000000000000e-01
2.162240000000000000e+05 9.296875000000000000e-01
2.163520000000000000e+05 9.609375000000000000e-01
2.164800000000000000e+05 9.531250000000000000e-01
2.166080000000000000e+05 9.843750000000000000e-01
2.167360000000000000e+05 9.531250000000000000e-01
2.168640000000000000e+05 9.609375000000000000e-01
2.169920000000000000e+05 9.531250000000000000e-01
